IP,Hostname,Anti-clickjacking,X-XSS-Protection,No CGI Directories found,valid response with junk HTTP,Allowed HTTP Methods,which may suggest a WAF,shellshock,OSVDB-637,OSVDB-578
143.95.248.49,saltwatertx.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
185.68.16.142,release.remm.com.ua,1,1,1,0,0,0,0,0,0
202.94.86.154,mail.remtiro.com,0,1,1,0,1,1,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
172.245.13.98,www.hamdamfoundation.org.pk,1,1,0,0,0,1,0,0,0
209.124.90.157,www.smartphone-depot.com,1,1,1,0,0,0,0,0,0
185.206.180.130,algorir36598a9b4fb615b5d2c6daf15c890355.dns-cloud.net,1,1,1,1,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
165.231.2.187,zagsnewseason.com,1,1,1,0,0,0,0,0,0
185.206.180.130,fpsiwd51c2ebba69a4d6cf5763610758de1a.dnsabr.com,1,1,1,1,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
5.57.226.202,passsecureboa.webcindario.com,1,1,1,0,0,0,0,0,0
5.57.226.202,passsecureboa.webcindario.com,1,1,1,0,0,0,0,0,0
143.95.248.49,saltwatertx.com,1,1,1,0,0,0,0,0,0
107.23.29.155,ffc272319.typeform.com,1,1,0,0,0,1,0,0,0
50.87.151.28,hasanoglu.az,1,1,1,0,1,0,0,0,0
173.254.31.24,www.absgh.com,1,1,1,0,1,0,0,0,0
172.217.167.116,proxyprincipal.appspot.com,1,1,1,0,1,0,0,0,0
185.206.180.130,ch4ll3nge6d8250d9e6229d0fb4f8179e88a9742.dnsabr.com,1,1,1,1,0,0,0,0,0
198.57.241.222,floridasouthwestrealty.com,1,1,1,0,0,0,0,0,0
198.57.241.222,floridasouthwestrealty.com,1,1,1,0,0,0,0,0,0
198.57.241.222,floridasouthwestrealty.com,1,1,1,0,0,0,0,0,0
198.57.241.222,floridasouthwestrealty.com,1,1,1,0,0,0,0,0,0
157.245.113.153,tiny.cc,0,1,1,0,0,0,0,0,0
192.185.175.234,towinglax.info,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
62.141.37.245,intranet.rodeoitalia.it,1,1,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
213.247.47.190,narayaniinterior.com,1,1,1,0,0,0,0,0,0
162.241.253.84,www.alanpeatshop.com,1,1,1,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
192.185.76.23,babadhamnews.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
72.52.180.8,www.herhealthonly.com,1,1,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
87.236.16.226,www.gidrospecialist.ru,1,1,1,0,0,0,0,0,0
178.210.171.25,izmirenerji.org,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
192.185.162.47,ibbllc.net,1,1,1,0,0,1,0,0,0
23.229.227.66,littleplaceguesthouse.com,1,1,1,0,1,0,0,0,0
5.57.226.202,logsignon18.webcindario.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
199.188.206.59,raiftechnology.com,1,1,1,0,0,0,0,0,0
121.78.178.5,bpl.kr,1,1,1,0,0,0,0,0,0
51.91.25.156,tourisme-coteaux-jura.com,1,1,1,0,0,0,0,0,0
47.52.157.224,triangletire.com,1,1,1,1,1,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
185.206.180.130,capoxw3a0e529706ced4ebd0dd31254e4869.dnsabr.com,1,1,1,1,0,0,0,0,0
166.62.39.39,youwave.com,1,1,1,1,0,0,0,0,0
121.78.178.5,bpl.kr,1,1,1,0,0,0,0,0,0
91.195.240.87,www.bpoconnectja.com,1,1,1,0,0,0,0,1,1
103.20.200.193,mail.virtuebuild.com.au,1,1,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
162.213.248.90,www.maticcoupon.com,1,1,0,0,0,0,0,0,0
162.213.248.90,www.maticcoupon.com,1,1,0,0,0,0,0,0,0
107.154.151.84,www.haideemerritt.com,1,1,0,0,0,0,0,0,0
107.154.151.84,www.haideemerritt.com,1,1,1,0,0,0,0,0,0
103.138.188.51,regaliaregiment.com,1,1,1,0,1,1,0,0,0
40.127.149.94,moodle.ncirl.ie,1,1,1,0,0,0,0,0,0
5.57.226.202,bankonlinealert.webcindario.com,1,1,1,0,0,0,0,0,0
62.210.127.245,djsrajmix.in,1,1,0,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
62.210.127.245,djsrajmix.in,1,1,0,0,0,0,0,0,0
62.210.127.245,djsrajmix.in,1,1,0,0,0,0,0,0,0
66.154.112.2,rajby.com,1,1,1,0,0,0,0,0,0
162.210.196.172,abulborghol.com,1,1,0,0,0,0,0,0,0
162.210.196.172,abulborghol.com,1,1,0,0,0,0,0,0,0
162.210.196.172,abulborghol.com,1,1,0,0,0,0,0,0,0
162.210.196.172,abulborghol.com,1,1,0,0,0,0,0,0,0
162.210.196.172,abulborghol.com,1,1,0,0,0,0,0,0,0
94.229.72.120,abulborghol.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
162.210.196.172,abulborghol.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
192.185.16.247,www.eolclassroom-online.com,1,1,1,1,1,1,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
102.177.158.224,eyespyprop.co.za,1,1,1,0,1,0,0,0,0
199.115.116.162,abulborghol.com,1,1,0,0,0,0,0,0,0
190.13.188.110,aparthoteldonmatias.cl,1,0,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
204.11.56.48,dc-709edd6b9022.scissorsexertion.com,1,1,1,0,0,0,0,0,0
204.11.56.48,dc-709edd6b9022.scissorsexertion.com,1,1,1,0,0,0,0,0,0
5.57.226.202,aviso1010.webcindario.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
81.19.215.15,holidaysbooker.com,1,1,0,0,0,1,0,0,0
62.68.144.240,tomcity.ru,1,1,1,0,0,0,0,0,0
185.46.120.216,www.allaboutautojm.com,1,1,1,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
204.11.56.48,dc-709edd6b9022.scissorsexertion.com,1,1,1,0,0,0,0,0,0
204.11.56.48,dc-709edd6b9022.scissorsexertion.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
143.95.230.32,www.newconnectbiblestudy.com,1,1,0,0,0,0,0,0,0
91.203.73.180,itxpress.co,1,1,1,0,0,0,0,0,0
45.60.24.226,www.jmdassoc.com,1,1,0,0,0,0,0,0,0
119.235.250.52,racingwheelsbike.com,1,1,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
51.83.237.64,jharkhandwap.in,1,1,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
121.78.178.5,bpl.kr,1,1,1,0,0,0,0,0,0
192.185.188.7,skinandwellnesscentre.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
195.208.1.105,snno.ru,1,1,1,0,0,0,0,0,0
67.217.34.78,vivesuprym.com,1,1,1,0,1,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
204.11.56.48,paypal-account-security-service.mytelevisionprograms.com,1,1,1,0,0,0,0,0,0
67.225.139.240,odhiamboandodhiambo.co.ke,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
132.148.100.12,xuperweb.com,1,1,1,0,0,0,0,0,0
99.86.212.82,d7lqi.app.link,1,1,1,0,0,0,0,0,0
87.236.19.10,opticopt.ru,1,1,1,0,0,0,0,0,0
207.180.244.196,f4tl.com.bd,1,1,1,1,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
208.91.198.76,www.cstp.sn,1,1,0,0,0,1,0,0,0
208.91.198.76,www.cstp.sn,1,1,0,0,0,1,0,0,0
208.91.198.76,www.cstp.sn,1,1,0,0,0,1,0,0,0
208.91.198.76,www.cstp.sn,1,1,0,0,0,1,0,0,0
208.91.198.76,www.cstp.sn,1,1,0,0,0,1,0,0,0
208.91.198.76,www.cstp.sn,1,1,0,0,0,1,0,0,0
208.91.198.76,www.cstp.sn,1,1,1,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
5.57.226.202,logsignon22.webcindario.com,1,1,1,0,0,0,0,0,0
176.162.156.228,webmail.antona-et-cofi.fr,0,1,1,0,1,0,0,0,0
80.92.65.215,secureinfo.site,1,1,1,0,0,0,0,0,0
80.92.65.215,secureinfo.site,1,1,1,0,0,0,0,0,0
80.92.65.215,secureinfo.site,1,1,1,0,0,0,0,0,0
80.92.65.215,secureinfo.site,1,1,1,0,0,0,0,0,0
80.92.65.215,secureinfo.site,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
45.60.98.229,richwalt.com,1,1,0,0,0,0,0,0,0
46.166.182.63,loginintlpaypal.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
162.241.148.157,kayalengineering.in,1,1,1,0,1,1,0,0,0
108.179.246.70,www.smartdms.in,1,1,1,1,0,0,0,0,0
120.76.241.112,www.lightlink.com.cn,1,1,1,0,1,0,0,0,0
192.185.4.69,www.surfexplore.info,1,1,1,1,0,0,0,1,1
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
192.185.34.162,buyerdriver.com,1,1,0,0,0,0,0,0,0
172.217.167.65,www.redirectmabokjandayeasu.blogspot.com,0,1,1,0,0,1,0,0,0
172.255.17.237,islamguzel.com,1,1,0,0,0,0,0,0,0
50.87.253.95,asafkorat.com,1,1,1,0,0,0,0,0,0
111.91.237.75,impacthk.com,1,1,1,0,0,0,0,0,0
5.79.87.207,www.elnasrpharma.com,1,1,0,0,0,0,0,0,0
204.11.56.48,parallelchemicals.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
67.227.154.48,fasttravelassistance.ilstechnik.com,1,1,0,0,0,0,0,0,0
96.125.163.1,epixar.com,1,1,1,1,0,0,0,1,1
96.125.163.1,epixar.com,1,1,1,1,0,0,0,1,1
172.67.140.89,ritera.lv,1,1,1,0,0,0,0,0,0
159.127.187.100,epl.paypal-communication.com,1,1,1,0,1,0,0,0,0
50.28.33.173,myfile.becfoundation.org,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
54.206.89.250,service-paypal-lnc.customers-lnc.com,1,1,0,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
107.154.150.117,www.danitachantel.com,1,1,0,0,0,0,0,0,0
107.154.150.117,www.danitachantel.com,1,1,0,0,0,0,0,0,0
107.154.150.117,www.danitachantel.com,1,1,0,0,0,0,0,0,0
107.154.150.117,www.danitachantel.com,1,1,0,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
54.194.122.143,www.onlinefreemedia.com,1,1,0,0,0,1,0,0,0
192.185.30.210,tpreiasouthtexas.org,1,1,1,0,0,0,0,0,0
173.208.160.2,environaquatech.com,1,1,0,0,0,1,0,0,0
208.91.198.170,www.anandoil.com,1,1,1,1,0,0,0,0,0
208.91.198.170,www.anandoil.com,1,1,1,1,0,0,0,0,0
103.83.192.122,ibtinfracon.com,1,1,1,0,1,0,0,0,0
112.213.89.105,apsconsultant.vn,1,1,0,0,0,0,0,0,0
23.227.38.65,tegrino.com,0,0,1,0,0,0,0,0,0
207.244.247.122,njb-gmbh.com,1,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
37.59.174.81,banco-estado.in,1,1,1,0,0,0,0,0,0
13.92.122.253,b.home.berkshireresi.com,1,0,0,0,0,0,0,0,0
192.185.39.39,schoolbellsystems.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
34.102.136.180,xgoverify.com,1,1,1,0,0,0,0,0,0
208.97.150.193,notonlyvoices.org,1,1,0,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
204.11.56.48,parallelchemicals.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
78.143.96.35,78.143.96.35,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
107.180.26.79,gustinadvertising.com,1,1,1,0,1,0,0,0,0
67.20.76.92,spreadsheetdojo.com,0,1,0,0,0,1,0,0,0
67.227.154.84,desjardins.active.usdroneteam.com,1,1,1,0,0,0,0,0,0
67.199.248.10,www.bit.ly,1,1,1,0,0,0,0,0,0
108.167.164.75,www.healthierthanyesterday.com.au,1,1,1,1,1,1,0,0,0
67.199.248.10,www.bit.ly,1,1,1,0,0,0,0,0,0
51.75.130.25,rilaniadvocates.legal,1,1,0,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
209.99.16.199,www.christschool.co.in,1,1,1,0,1,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
185.45.66.155,maximasport.eu,1,1,0,1,1,0,0,0,0
185.45.66.155,maximasport.eu,1,1,1,1,1,0,0,0,0
185.45.66.155,maximasport.eu,1,1,1,1,1,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
192.185.108.167,k58designs.com,1,1,1,0,0,0,0,0,0
131.72.236.128,acuiferos.cl,1,1,1,0,1,0,0,0,0
162.241.217.12,savethecave.com,1,1,0,0,0,1,0,0,0
23.236.62.147,strideautomation.com,1,1,0,0,0,0,0,0,0
89.108.127.66,sds-group.info,1,0,1,0,0,0,0,0,0
157.245.113.153,tiny.cc,1,1,1,0,0,0,0,0,0
195.208.1.128,my-type.nichost.ru,1,1,1,0,1,0,0,0,0
108.167.181.8,energysolutions.hk.com,1,1,1,0,0,0,0,0,0
70.32.68.138,yogaforfighters.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
50.87.151.16,www.summacapacita.cl,1,1,1,0,0,0,0,0,0
192.185.136.33,sportsaustralasia.com,1,1,1,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0
172.217.167.65,waysilaols.blogspot.com,0,1,1,0,0,1,0,0,0
,0,0,0,0,0,0,0,0,0
162.241.24.17,www.jeyamcrm.com,1,0,1,0,0,0,0,0,0
13.229.38.226,chuaviemxoangyduc.com,1,0,1,0,0,0,0,0,0
172.67.131.63,dienminhphu.com,0,0,1,0,0,0,0,0,0
142.44.199.21,vissiospizzeria.pe,1,0,1,0,0,0,0,0,0
192.64.147.228,ecobolsa.cl,1,0,1,0,1,1,0,0,0
200.27.156.160,blog.blog.laviajeria.com,1,0,1,0,0,0,0,0,0
200.27.156.230,blog.laviajeria.com,1,0,1,0,0,0,0,0,0
204.11.56.48,www.ma-biogroup.com,1,0,1,0,0,0,0,1,1
192.185.39.39,schoolbellsystems.com,1,0,1,0,0,0,0,0,0
13.92.122.253,b.home.berkshireresi.com,1,0,1,0,0,1,0,0,0
5.57.226.202,secureb-nkeng.webcindario.com,1,0,1,0,0,0,0,0,0
5.57.226.202,secureb-nkeng.webcindario.com,1,0,1,0,0,0,0,0,0
103.108.117.235,hostzop.com,1,0,1,0,0,0,0,0,0
157.7.107.147,ncss24.com,1,0,1,0,1,1,0,0,0
157.7.107.147,ncss24.com,1,0,1,0,1,1,0,0,0
192.185.48.148,www.activehips.com,1,0,1,0,0,0,0,1,1
157.7.107.147,ncss24.com,1,0,1,0,1,1,0,0,0
204.11.56.48,greenimagescape.com,1,0,1,0,0,0,0,1,1
45.15.168.56,spacelight.sa,1,0,1,0,0,0,0,0,0
186.75.130.46,186.75.130.46,0,0,0,0,1,1,0,0,1
208.91.198.170,www.anandoil.com,1,0,1,0,0,1,0,0,0
119.207.79.151,leesangku.com,1,0,1,0,0,1,0,0,0
89.108.127.66,sds-group.info,1,0,1,0,0,0,0,0,0
5.57.226.202,userrl.webcindario.com,1,0,1,0,0,0,0,0,0
5.101.152.245,advaitatours.com,1,0,1,0,0,0,0,0,0
198.24.136.42,pharm-aidrx.com,1,0,1,0,0,1,0,0,0
46.32.240.41,magic-mile.org.uk,1,0,1,0,1,0,0,0,0
204.11.56.48,royaltyreigninvestments.com,1,0,1,0,0,0,0,1,1
185.86.165.181,www.mncelektronik.com,1,0,1,0,0,0,0,0,0
185.86.165.181,www.mncelektronik.com,1,0,1,0,0,0,0,0,0
34.246.17.210,www.onlinefreemedia.com,1,0,1,0,0,0,0,0,0
192.232.216.121,bigdogs-littledogs.com,1,0,1,0,0,0,0,1,1
185.86.165.181,www.mncelektronik.com,1,0,1,0,0,0,0,0,0
185.86.165.181,www.mncelektronik.com,1,0,1,0,0,0,0,0,0
204.11.56.48,globalmodifiedtakeover.com,1,0,1,0,0,0,0,1,1
202.124.241.203,norrisconsulting.com.au,1,0,1,0,0,0,0,0,0
132.148.156.101,nabtebnigeria.org,1,0,1,0,0,0,0,0,0
34.246.17.210,www.websitefun.info,1,0,1,0,0,0,0,0,0
222.122.205.147,cut.do,1,0,1,0,0,0,0,1,1
222.122.205.147,cut.do,1,0,1,0,0,0,0,1,1
185.206.180.130,dikiuoebd812bdd42fe8ef30fc453833e5cac.dns-cloud.net,1,0,1,0,0,0,0,0,0
104.27.131.11,scpdhispanicsociety.com,1,0,1,0,0,0,0,0,0
176.9.2.89,www.transports.gr,1,0,1,0,0,1,0,0,0
192.185.183.58,correlatism.com,1,0,1,0,0,0,0,1,1
172.217.167.65,agonairn.blogspot.com,0,0,1,0,0,1,0,0,0
107.154.146.101,trailerbright.com,1,0,1,0,0,1,0,0,0
94.23.85.85,laesquinadelmovimiento.com,1,0,1,0,0,0,0,0,0
5.57.226.202,ffhtbankrrss.webcindario.com,1,0,1,0,0,0,0,0,0
34.102.136.180,cpleadsoffers.com,1,0,1,0,0,1,0,0,0
54.173.41.122,sur.ly,1,0,1,0,0,0,0,0,0
185.86.165.181,www.mncelektronik.com,1,0,1,0,0,1,0,0,0
51.254.16.36,www.naturabellasartes.com,1,0,1,0,0,1,0,0,0
93.188.2.53,admin.baragor.se,1,0,1,0,0,0,0,0,0
172.217.25.180,yi9pzxosadz.appspot.com,1,0,1,0,0,0,0,0,0
173.208.160.2,www.environaquatech.com,1,0,1,0,0,1,0,0,0
142.250.66.212,vdsg2fasz.appspot.com,1,0,1,0,0,0,0,0,0
192.185.39.28,nextwavedigital.com,1,0,1,0,1,1,0,0,0
170.249.236.42,misty-blue.net,1,0,1,0,0,1,0,0,0
204.11.56.48,keeppcsafety.com,1,0,1,0,0,1,0,1,1
8.209.245.234,zz888666.com,1,0,1,0,0,1,0,0,0
173.254.56.38,toxiconsol.co.zw,1,0,1,0,0,1,0,0,0
13.107.42.12,1drv.ms,1,0,1,0,0,0,0,0,0
74.220.215.79,bendlers.com,1,0,1,0,0,1,0,0,0
170.249.236.42,misty-blue.net,1,0,1,0,0,1,0,0,0
104.20.139.65,www.tinyurl.com,1,0,1,0,0,1,0,0,0
173.239.5.6,miconsultorweb.com,1,0,1,0,0,1,0,0,0
87.238.81.156,amazonlogistics.eu,1,0,1,0,0,1,0,0,0
87.238.81.156,amazonlogistics.eu,1,0,1,0,0,1,0,0,0
170.249.236.42,misty-blue.net,1,0,1,0,0,0,0,0,0
208.91.197.27,0441ecc.wcomhost.com,1,0,1,0,0,1,0,1,1
15.206.243.7,trk.securesmrt-dt.com,1,0,1,0,0,0,0,0,0
173.239.5.6,miconsultorweb.com,1,0,1,0,0,1,0,0,0
162.241.225.63,damaceproperties.com,1,0,1,0,0,1,0,0,0
